Displacement_mm,BaseShear_kN
-5.500000000000000000e+00,-3.187875179867787097e+02
-5.750000000000000000e+00,-3.329033980274452915e+02
-6.000000000000000000e+00,-3.469997082684848806e+02
-6.250000000000000000e+00,-3.610748246394497869e+02
-6.500000000000000000e+00,-3.751237398958294307e+02
-6.750000000000000000e+00,-3.891485042353409085e+02
-7.000000000000000000e+00,-4.031424189745608260e+02
-7.250000000000000000e+00,-4.171068479749388302e+02
-7.500000000000000000e+00,-4.310502063815129645e+02
-7.750000000000000000e+00,-4.449683024229926787e+02
-8.000000000000000000e+00,-4.588562614021566901e+02
-7.750000000000000000e+00,-4.445562561254266711e+02
-7.500000000000000000e+00,-4.302491055962026394e+02
-7.250000000000000000e+00,-4.159339056395176613e+02
-7.000000000000000000e+00,-4.016119504133393434e+02
-6.750000000000000000e+00,-3.872843000075075679e+02
-6.500000000000000000e+00,-3.729503120751819552e+02
-6.250000000000000000e+00,-3.586083732893673073e+02
-6.000000000000000000e+00,-3.442610751145656991e+02
-5.750000000000000000e+00,-3.299088277854605167e+02
-5.500000000000000000e+00,-3.155520181438886311e+02
-5.250000000000000000e+00,-3.011913959709448818e+02
-5.000000000000000000e+00,-2.868271523174473714e+02
-4.750000000000000000e+00,-2.724604027601446887e+02
-4.500000000000000000e+00,-2.580909776252673851e+02
-4.250000000000000000e+00,-2.437196850426337562e+02
-4.000000000000000000e+00,-2.293470314481618857e+02
-3.750000000000000000e+00,-2.149741475393453243e+02
-3.500000000000000000e+00,-2.006015085564936555e+02
-3.250000000000000000e+00,-1.862285170877992186e+02
-3.000000000000000000e+00,-1.718567432977811222e+02
-2.750000000000000000e+00,-1.574871713341507871e+02
-2.500000000000000000e+00,-1.431178391292333174e+02
-2.250000000000000000e+00,-1.287520486777673909e+02
-2.000000000000000000e+00,-1.143867284570669227e+02
-1.750000000000000000e+00,-1.000250435720450497e+02
-1.500000000000000000e+00,-8.566543797081305911e+01
-1.250000000000000000e+00,-7.130650124861202244e+01
-1.000000000000000000e+00,-5.694804929461172094e+01
-7.500000000000000000e-01,-4.258899530850148807e+01
-5.000000000000000000e-01,-2.822746235145286420e+01
-2.500000000000000000e-01,-1.386458259686066974e+01
0.000000000000000000e+00,4.970705612862414968e-01
2.500000000000000000e-01,1.485949974144654107e+01
5.000000000000000000e-01,2.921858082791141697e+01
7.500000000000000000e-01,4.357264752989829049e+01
1.000000000000000000e+00,5.792636490043275899e+01
1.250000000000000000e+00,7.227239541641941400e+01
1.500000000000000000e+00,8.661690277135325289e+01
1.750000000000000000e+00,1.009607091845366398e+02
2.000000000000000000e+00,1.153066324977965138e+02
