Displacement_mm,BaseShear_kN
-2.250000000000000000e+00,-1.466344021017341390e+02
-2.000000000000000000e+00,-1.303333612827923105e+02
-1.750000000000000000e+00,-1.140327497564762780e+02
-1.500000000000000000e+00,-9.773263491504037859e+01
-1.250000000000000000e+00,-8.143334743528856734e+01
-1.000000000000000000e+00,-6.513485116804891106e+01
-7.500000000000000000e-01,-4.883695546176377178e+01
-5.000000000000000000e-01,-3.253944906160337069e+01
-2.500000000000000000e-01,-1.624123669677875981e+01
0.000000000000000000e+00,5.730307567800889401e-02
2.500000000000000000e-01,1.635531720350187612e+01
5.000000000000000000e-01,3.265217757864086678e+01
7.500000000000000000e-01,4.894844644661245781e+01
1.000000000000000000e+00,6.524159587250305492e+01
1.250000000000000000e+00,8.153469618748209768e+01
1.500000000000000000e+00,9.782551703311034430e+01
1.750000000000000000e+00,1.141190746974433097e+02
2.000000000000000000e+00,1.304105363041452961e+02
2.250000000000000000e+00,1.467025714510834575e+02
2.500000000000000000e+00,1.629956344713388035e+02
2.750000000000000000e+00,1.792859398558388762e+02
3.000000000000000000e+00,1.955791686306822328e+02
3.250000000000000000e+00,2.118717557568993470e+02
3.500000000000000000e+00,2.281652528252485865e+02
3.750000000000000000e+00,2.444562174968154693e+02
4.000000000000000000e+00,2.607413148190900074e+02
3.750000000000000000e+00,2.444387139355813474e+02
3.500000000000000000e+00,2.281363464988354792e+02
3.250000000000000000e+00,2.118341815267736763e+02
3.000000000000000000e+00,1.955322090116253833e+02
2.750000000000000000e+00,1.792304421299618866e+02
2.500000000000000000e+00,1.629289635263805280e+02
2.250000000000000000e+00,1.466278152534834760e+02
2.000000000000000000e+00,1.303269740533631307e+02
1.750000000000000000e+00,1.140264894672057920e+02
1.500000000000000000e+00,9.772652950356604151e+01
1.250000000000000000e+00,8.142720709924617495e+01
1.000000000000000000e+00,6.512839194528991982e+01
7.500000000000000000e-01,4.882993400964804209e+01
5.000000000000000000e-01,3.253139311669784206e+01
2.500000000000000000e-01,1.623334175205781804e+01
0.000000000000000000e+00,-6.520556319350465091e-02
-2.500000000000000000e-01,-1.636367817643768774e+01
-5.000000000000000000e-01,-3.266060960558663595e+01
-7.500000000000000000e-01,-4.895426500151710059e+01
-1.000000000000000000e+00,-6.524713582831726910e+01
-1.250000000000000000e+00,-8.153743475607191726e+01
-1.500000000000000000e+00,-9.782774594511430166e+01
-1.750000000000000000e+00,-1.141212285114824567e+02
-2.000000000000000000e+00,-1.304119524390030449e+02
-2.250000000000000000e+00,-1.467052339705212489e+02
-2.500000000000000000e+00,-1.629982971505443743e+02
-2.750000000000000000e+00,-1.792888544409202893e+02
-3.000000000000000000e+00,-1.955823989334377870e+02
-3.250000000000000000e+00,-2.118764529709461328e+02
