Displacement_mm,BaseShear_kN,Drift_pct,Stiffness_kNmm
5.034999999999998721e+01,2.112269642603779175e+03,2.877142857142856447e-01,4.195173073691717747e+01
-4.965000000000001279e+01,-2.096600698303146601e+03,-2.837142857142858077e-01,4.222760721657897420e+01
5.034999999999998721e+01,2.100954203709222384e+03,2.877142857142856447e-01,4.172699510842547710e+01
-4.965000000000001279e+01,-2.087521958617203381e+03,-2.837142857142858077e-01,4.204475243941999452e+01
5.034999999999998721e+01,2.095214044456575721e+03,2.877142857142856447e-01,4.161298995941561429e+01
-4.965000000000001279e+01,-2.084195888623316478e+03,-2.837142857142858077e-01,4.197776210721684009e+01
5.984999999999998721e+01,2.310824871208494642e+03,3.419999999999999707e-01,3.861027353731821421e+01
-6.015000000000001279e+01,-2.317759505704161711e+03,-3.437142857142858055e-01,3.853299261353551231e+01
5.984999999999998721e+01,2.290029245625305975e+03,3.419999999999999707e-01,3.826281112155900388e+01
-6.015000000000001279e+01,-2.301490779749543890e+03,-3.437142857142858055e-01,3.826252335410712391e+01
5.984999999999998721e+01,2.284069601636744210e+03,3.419999999999999707e-01,3.816323478089798726e+01
-6.015000000000001279e+01,-2.295898116580534861e+03,-3.437142857142858055e-01,3.816954474780605722e+01
6.934999999999999432e+01,2.473649139163775544e+03,3.962857142857141857e-01,3.566905752218854531e+01
-7.065000000000000568e+01,-2.499019827030029774e+03,-4.037142857142856922e-01,3.537183053121061249e+01
6.934999999999999432e+01,2.443489844655290199e+03,3.962857142857141857e-01,3.523417223727888370e+01
-7.065000000000000568e+01,-2.472162600223003210e+03,-4.037142857142856922e-01,3.499168577810336700e+01
6.934999999999999432e+01,2.431954709658372849e+03,3.962857142857141857e-01,3.506784008159153387e+01
-7.065000000000000568e+01,-2.463559168535169192e+03,-4.037142857142856922e-01,3.486991038266339871e+01
7.934999999999999432e+01,2.602069891591679152e+03,4.534285714285714031e-01,3.279231117317806365e+01
-8.065000000000000568e+01,-2.629169017701483881e+03,-4.608571428571429096e-01,3.259973983510828788e+01
7.934999999999999432e+01,2.567466382702510145e+03,4.534285714285714031e-01,3.235622410463150800e+01
-8.065000000000000568e+01,-2.596841445965111234e+03,-4.608571428571429096e-01,3.219890199584762769e+01
7.934999999999999432e+01,2.554646898543799125e+03,4.534285714285714031e-01,3.219466790855450000e+01
-8.065000000000000568e+01,-2.583405494440220536e+03,-4.608571428571429096e-01,3.203230619268717305e+01
9.034999999999999432e+01,2.704342203122975206e+03,5.162857142857142367e-01,2.993184508160459600e+01
-8.965000000000000568e+01,-2.703689433294754508e+03,-5.122857142857143442e-01,3.015827588728114250e+01
9.034999999999999432e+01,2.660081622076561871e+03,5.162857142857142367e-01,2.944196593333217393e+01
-8.965000000000000568e+01,-2.666970428844588696e+03,-5.122857142857143442e-01,2.974869413100489268e+01
9.034999999999999432e+01,2.644735836834827296e+03,5.162857142857142367e-01,2.927211772921778987e+01
-8.965000000000000568e+01,-2.653267632725960993e+03,-5.122857142857143442e-01,2.959584643308377849e+01
1.003499999999999943e+02,2.753104764039220299e+03,5.734285714285713986e-01,2.743502505270772573e+01
-9.965000000000000568e+01,-2.762566482689905570e+03,-5.694285714285713951e-01,2.772269425679784760e+01
1.003499999999999943e+02,2.705114120035606902e+03,5.734285714285713986e-01,2.695679242686205512e+01
-9.965000000000000568e+01,-2.719333576928054299e+03,-5.694285714285713951e-01,2.728884673284549933e+01
1.003499999999999943e+02,2.689293480876558988e+03,5.734285714285713986e-01,2.679913782637328623e+01
-9.965000000000000568e+01,-2.704277478248022817e+03,-5.694285714285713951e-01,2.713775693174132186e+01
