Displacement_mm,BaseShear_kN
5.250000000000000000e+00,3.193343825879879319e+02
5.500000000000000000e+00,3.343664489347214612e+02
5.750000000000000000e+00,3.493858328584715309e+02
6.000000000000000000e+00,3.643889323714153647e+02
6.250000000000000000e+00,3.793734112417121764e+02
6.500000000000000000e+00,3.943355440846080455e+02
6.750000000000000000e+00,4.092726603717751459e+02
7.000000000000000000e+00,4.241881958261498085e+02
7.250000000000000000e+00,4.390771794581150402e+02
7.500000000000000000e+00,4.539384404959523636e+02
7.750000000000000000e+00,4.687722668796778862e+02
8.000000000000000000e+00,4.835755539000745102e+02
7.750000000000000000e+00,4.683413076523752920e+02
7.500000000000000000e+00,4.531072880672967926e+02
7.250000000000000000e+00,4.378734638962127406e+02
7.000000000000000000e+00,4.226398756641458476e+02
6.750000000000000000e+00,4.074065046930580252e+02
6.500000000000000000e+00,3.921733690940610018e+02
6.250000000000000000e+00,3.769404931185161445e+02
6.000000000000000000e+00,3.617078474989903611e+02
5.750000000000000000e+00,3.464754578570846775e+02
5.500000000000000000e+00,3.312432657498530943e+02
5.250000000000000000e+00,3.160113095431825059e+02
5.000000000000000000e+00,3.007795083286806062e+02
4.750000000000000000e+00,2.855478781965076109e+02
4.500000000000000000e+00,2.703165089519594062e+02
4.250000000000000000e+00,2.550856013430551457e+02
4.000000000000000000e+00,2.398548369719865150e+02
3.750000000000000000e+00,2.246244102740835729e+02
3.500000000000000000e+00,2.093946582760506203e+02
3.250000000000000000e+00,1.941650099234838365e+02
3.000000000000000000e+00,1.789370404525092226e+02
2.750000000000000000e+00,1.637084408961257225e+02
2.500000000000000000e+00,1.484813293487533770e+02
2.250000000000000000e+00,1.332562026918213007e+02
2.000000000000000000e+00,1.180312225143247673e+02
1.750000000000000000e+00,1.028087912741306127e+02
1.500000000000000000e+00,8.758941404116053775e+01
1.250000000000000000e+00,7.236961227646139605e+01
1.000000000000000000e+00,5.715085239856455956e+01
7.500000000000000000e-01,4.192955449420406921e+01
5.000000000000000000e-01,2.670935566812744710e+01
2.500000000000000000e-01,1.148408098495422358e+01
0.000000000000000000e+00,-3.740952286512035041e+00
-2.500000000000000000e-01,-1.896228558528131458e+01
-5.000000000000000000e-01,-3.417401997157949012e+01
-7.500000000000000000e-01,-4.937825594032306498e+01
-1.000000000000000000e+00,-6.457602044614895931e+01
-1.250000000000000000e+00,-7.977335337518962888e+01
-1.500000000000000000e+00,-9.497331926218052445e+01
-1.750000000000000000e+00,-1.101819010144255770e+02
-2.000000000000000000e+00,-1.253886280162070221e+02
-2.250000000000000000e+00,-1.406047360092568681e+02
-2.500000000000000000e+00,-1.558265565173450682e+02
-2.750000000000000000e+00,-1.710447429495954736e+02
-3.000000000000000000e+00,-1.862662252770967939e+02
-3.250000000000000000e+00,-2.014931920902542970e+02
-3.500000000000000000e+00,-2.167235958183384241e+02
-3.750000000000000000e+00,-2.319536784779340621e+02
-4.000000000000000000e+00,-2.471610558438540863e+02
-4.250000000000000000e+00,-2.622225571590391837e+02
-4.500000000000000000e+00,-2.772752575338796532e+02
-4.750000000000000000e+00,-2.923202853286667846e+02
-5.000000000000000000e+00,-3.073554008438551932e+02
-5.250000000000000000e+00,-3.223680760236636047e+02
-5.500000000000000000e+00,-3.373704636652835234e+02
-5.750000000000000000e+00,-3.523570648967792636e+02
-6.000000000000000000e+00,-3.673241119884090722e+02
-6.250000000000000000e+00,-3.822705411028658204e+02
-6.500000000000000000e+00,-3.971913103961535967e+02
-6.750000000000000000e+00,-4.120947554604045422e+02
-7.000000000000000000e+00,-4.269782124432441037e+02
-7.250000000000000000e+00,-4.418398130978264362e+02
-7.500000000000000000e+00,-4.566754333791279805e+02
-7.750000000000000000e+00,-4.714916102089911760e+02
-8.000000000000000000e+00,-4.862786717372071621e+02
-7.750000000000000000e+00,-4.710487340813592141e+02
-7.500000000000000000e+00,-4.558191915166054287e+02
-7.250000000000000000e+00,-4.405901043810349620e+02
-7.000000000000000000e+00,-4.253614052869723992e+02
-6.750000000000000000e+00,-4.101331380958558270e+02
-6.500000000000000000e+00,-3.949053523761924680e+02
-6.250000000000000000e+00,-3.796781126158002735e+02
-6.000000000000000000e+00,-3.644513708812546042e+02
-5.750000000000000000e+00,-3.492250875348589148e+02
-5.500000000000000000e+00,-3.339993917092645574e+02
-5.250000000000000000e+00,-3.187741188813387794e+02
-5.000000000000000000e+00,-3.035492886547729086e+02
-4.750000000000000000e+00,-2.883248961265386470e+02
-4.500000000000000000e+00,-2.731015979173204187e+02
-4.250000000000000000e+00,-2.578793804044572653e+02
-4.000000000000000000e+00,-2.426585052064984325e+02
-3.750000000000000000e+00,-2.274386896450816664e+02
-3.500000000000000000e+00,-2.122201105849871112e+02
-3.250000000000000000e+00,-1.970033391716868323e+02
-3.000000000000000000e+00,-1.817896565262945501e+02
-2.750000000000000000e+00,-1.665783276002065065e+02
-2.500000000000000000e+00,-1.513696453483869391e+02
-2.250000000000000000e+00,-1.361665179961424315e+02
-2.000000000000000000e+00,-1.209656626222945306e+02
-1.750000000000000000e+00,-1.057703844787812955e+02
-1.500000000000000000e+00,-9.057994202729518918e+01
-1.250000000000000000e+00,-7.539461696450783279e+01
-1.000000000000000000e+00,-6.021098030826382796e+01
-7.500000000000000000e-01,-4.502830306453120812e+01
-5.000000000000000000e-01,-2.984126735067618696e+01
-2.500000000000000000e-01,-1.464990975732777301e+01
0.000000000000000000e+00,5.383295497552627040e-01
2.500000000000000000e-01,1.572777183123484868e+01
5.000000000000000000e-01,3.090815332813566840e+01
7.500000000000000000e-01,4.608734051754554883e+01
1.000000000000000000e+00,6.125487185398398537e+01
1.250000000000000000e+00,7.642215387031288287e+01
1.500000000000000000e+00,9.158884860609624923e+01
1.750000000000000000e+00,1.067622984583997550e+02
2.000000000000000000e+00,1.219302213636402286e+02
2.250000000000000000e+00,1.371047851786316016e+02
2.500000000000000000e+00,1.522879932006474064e+02
2.750000000000000000e+00,1.674671963769681611e+02
3.000000000000000000e+00,1.826492003178967707e+02
3.250000000000000000e+00,1.978388130571194949e+02
3.500000000000000000e+00,2.130319388050619978e+02
3.750000000000000000e+00,2.282247779793256086e+02
4.000000000000000000e+00,2.434145561319899969e+02
4.250000000000000000e+00,2.586085261326623481e+02
4.500000000000000000e+00,2.738041817638583098e+02
4.750000000000000000e+00,2.890025734439687994e+02
5.000000000000000000e+00,3.041996242787122355e+02
5.250000000000000000e+00,3.193954899977878767e+02
5.500000000000000000e+00,3.345895742918562519e+02
5.750000000000000000e+00,3.497828261492244337e+02
6.000000000000000000e+00,3.649764879168928360e+02
6.250000000000000000e+00,3.801700153887979923e+02
6.500000000000000000e+00,3.953596194944385616e+02
6.750000000000000000e+00,4.105546554005192661e+02
7.000000000000000000e+00,4.257475406268925440e+02
7.250000000000000000e+00,4.409412534375322252e+02
7.500000000000000000e+00,4.561367247242901612e+02
7.750000000000000000e+00,4.713343153360866040e+02
8.000000000000000000e+00,4.864325930527852506e+02
7.750000000000000000e+00,4.712001498380480484e+02
7.500000000000000000e+00,4.559680408762164916e+02
7.250000000000000000e+00,4.407364213919523195e+02
7.000000000000000000e+00,4.255052124616415767e+02
6.750000000000000000e+00,4.102744130984649473e+02
6.500000000000000000e+00,3.950440841197293480e+02
6.250000000000000000e+00,3.798142540541972494e+02
6.000000000000000000e+00,3.645851250881405576e+02
5.750000000000000000e+00,3.493568680241853599e+02
5.500000000000000000e+00,3.341297925807066918e+02
5.250000000000000000e+00,3.189032304243677913e+02
5.000000000000000000e+00,3.036771548621408670e+02
4.750000000000000000e+00,2.884514132722358681e+02
4.500000000000000000e+00,2.732266169806846960e+02
4.250000000000000000e+00,2.580034824019481903e+02
4.000000000000000000e+00,2.427823754070974474e+02
3.750000000000000000e+00,2.275627799481683837e+02
3.500000000000000000e+00,2.123453564263153623e+02
3.250000000000000000e+00,1.971295764626998732e+02
3.000000000000000000e+00,1.819175894880832800e+02
2.750000000000000000e+00,1.667078596547395080e+02
2.500000000000000000e+00,1.515025900168305668e+02
2.250000000000000000e+00,1.363027570712476972e+02
2.000000000000000000e+00,1.211054258140602684e+02
1.750000000000000000e+00,1.059123608527869749e+02
1.500000000000000000e+00,9.072490259944437696e+01
1.250000000000000000e+00,7.553896576910442207e+01
1.000000000000000000e+00,6.035499205607175099e+01
7.500000000000000000e-01,4.516836475898889347e+01
5.000000000000000000e-01,2.998369841364465316e+01
2.500000000000000000e-01,1.479434883328264050e+01
0.000000000000000000e+00,-3.945333850206114712e-01
-2.500000000000000000e-01,-1.558054995752329042e+01
-5.000000000000000000e-01,-3.075646307377949285e+01
-7.500000000000000000e-01,-4.592533652920212717e+01
-1.000000000000000000e+00,-6.108642462684029084e+01
-1.250000000000000000e+00,-7.624654903521411597e+01
-1.500000000000000000e+00,-9.140802803037135504e+01
-1.750000000000000000e+00,-1.065778759541968554e+02
-2.000000000000000000e+00,-1.217477567513714547e+02
-2.250000000000000000e+00,-1.369239493872856031e+02
-2.500000000000000000e+00,-1.521069935289873172e+02
-2.750000000000000000e+00,-1.672877030929129774e+02
-3.000000000000000000e+00,-1.824707370705604035e+02
-3.250000000000000000e+00,-1.976591281452296016e+02
-3.500000000000000000e+00,-2.128520497463624679e+02
-3.750000000000000000e+00,-2.280440380942273464e+02
-4.000000000000000000e+00,-2.432356430568664507e+02
-4.250000000000000000e+00,-2.584290708751892112e+02
-4.500000000000000000e+00,-2.736243393877949188e+02
-4.750000000000000000e+00,-2.888203523063328930e+02
-5.000000000000000000e+00,-3.040197071655230729e+02
-5.250000000000000000e+00,-3.192103385273705385e+02
-5.500000000000000000e+00,-3.344026652141411660e+02
-5.750000000000000000e+00,-3.495945200604401748e+02
-6.000000000000000000e+00,-3.647854986822783303e+02
-6.250000000000000000e+00,-3.799747327469208926e+02
-6.500000000000000000e+00,-3.951591909233070510e+02
-6.750000000000000000e+00,-4.103487313718460427e+02
-7.000000000000000000e+00,-4.255378740038896694e+02
-7.250000000000000000e+00,-4.407279998832749470e+02
-7.500000000000000000e+00,-4.559188489986978539e+02
-7.750000000000000000e+00,-4.711102757624398123e+02
-8.000000000000000000e+00,-4.863024112812500448e+02
-7.750000000000000000e+00,-4.710724844788867358e+02
-7.500000000000000000e+00,-4.558429568079347973e+02
-7.250000000000000000e+00,-4.406138926844399180e+02
-7.000000000000000000e+00,-4.253852186706762950e+02
-6.750000000000000000e+00,-4.101569791138292089e+02
-6.500000000000000000e+00,-3.949292280317043833e+02
-6.250000000000000000e+00,-3.797020280214929357e+02
-6.000000000000000000e+00,-3.644753329049623289e+02
-5.750000000000000000e+00,-3.492491001005203657e+02
-5.500000000000000000e+00,-3.340234664300439249e+02
-5.250000000000000000e+00,-3.187982641942090822e+02
-5.000000000000000000e+00,-3.035735107621883344e+02
-4.750000000000000000e+00,-2.883492049929319023e+02
-4.500000000000000000e+00,-2.731260184891867766e+02
-4.250000000000000000e+00,-2.579039338994309674e+02
-4.000000000000000000e+00,-2.426832268125755832e+02
-3.750000000000000000e+00,-2.274636099873928003e+02
-3.500000000000000000e+00,-2.122452556872929392e+02
-3.250000000000000000e+00,-1.970287643494895633e+02
-3.000000000000000000e+00,-1.818154434993845143e+02
-2.750000000000000000e+00,-1.666045655034197353e+02
-2.500000000000000000e+00,-1.513964285689419285e+02
-2.250000000000000000e+00,-1.361939738450068376e+02
-2.000000000000000000e+00,-1.209939936145719201e+02
-1.750000000000000000e+00,-1.057997255382932877e+02
-1.500000000000000000e+00,-9.061053831672617775e+01
-1.250000000000000000e+00,-7.542670601059712965e+01
-1.000000000000000000e+00,-6.024469302189213948e+01
-7.500000000000000000e-01,-4.506372142831811090e+01
-5.000000000000000000e-01,-2.987846777364338990e+01
-2.500000000000000000e-01,-1.468891188131834369e+01
0.000000000000000000e+00,4.975142201865792035e-01
2.500000000000000000e-01,1.568513370298881604e+01
5.000000000000000000e-01,3.086369113115255303e+01
7.500000000000000000e-01,4.604105034764538118e+01
1.000000000000000000e+00,6.120675386455152278e+01
1.250000000000000000e+00,7.637222044936001453e+01
1.500000000000000000e+00,9.153707354885915493e+01
1.750000000000000000e+00,1.067086884789220704e+02
2.000000000000000000e+00,1.218747849543825197e+02
2.250000000000000000e+00,1.370475044725797034e+02
2.500000000000000000e+00,1.522288697031523270e+02
2.750000000000000000e+00,1.674062381344991479e+02
3.000000000000000000e+00,1.825864232205267683e+02
3.250000000000000000e+00,1.977742113936081978e+02
3.500000000000000000e+00,2.129654921220468964e+02
