Displacement_mm,BaseShear_kN
6.999999999999998446e-01,4.373810764361151371e+01
7.999999999999998224e-01,4.997830795047274677e+01
8.999999999999998002e-01,5.621793508190944522e+01
9.999999999999997780e-01,6.245701997722834875e+01
1.099999999999999867e+00,6.869618406145050926e+01
1.199999999999999956e+00,7.493539842135719198e+01
1.300000000000000044e+00,8.117433340521971274e+01
1.400000000000000133e+00,8.741236844012063045e+01
1.500000000000000222e+00,9.365171472492703231e+01
1.600000000000000311e+00,9.989036170800270042e+01
1.700000000000000400e+00,1.061301007043960851e+02
1.800000000000000488e+00,1.123692400652584098e+02
1.900000000000000577e+00,1.186071644530627083e+02
2.000000000000000444e+00,1.248455829002097204e+02
2.100000000000000533e+00,1.310843822035550374e+02
2.200000000000000622e+00,1.373232394531383989e+02
2.300000000000000711e+00,1.435622744884159658e+02
2.400000000000000799e+00,1.498017683896885046e+02
2.500000000000000888e+00,1.560411535437382895e+02
2.600000000000000977e+00,1.622798671186599222e+02
2.700000000000001066e+00,1.685188735867787955e+02
2.800000000000001155e+00,1.747561917555371451e+02
2.900000000000001243e+00,1.809945714306352045e+02
3.000000000000001332e+00,1.872337368408379632e+02
3.100000000000001421e+00,1.934726774643794727e+02
3.200000000000001510e+00,1.997116341464244158e+02
3.300000000000001599e+00,2.059505727537081725e+02
3.400000000000001688e+00,2.121896193577871941e+02
3.500000000000001776e+00,2.184291181337963792e+02
3.600000000000001865e+00,2.246681149698824527e+02
3.700000000000001954e+00,2.309071884368847520e+02
3.800000000000002043e+00,2.371450434617039775e+02
3.900000000000002132e+00,2.433836371263460023e+02
4.000000000000001776e+00,2.496124907679738953e+02
3.900000000000001688e+00,2.433698853525405639e+02
3.800000000000001599e+00,2.371273102804098869e+02
3.700000000000001510e+00,2.308847782720918929e+02
3.600000000000001421e+00,2.246422729350513521e+02
3.500000000000001332e+00,2.183997952709705430e+02
3.400000000000001243e+00,2.121573386998385615e+02
3.300000000000001155e+00,2.059149137495745663e+02
3.200000000000001066e+00,1.996725165917650315e+02
3.100000000000000977e+00,1.934301485182780596e+02
3.000000000000000888e+00,1.871878172497329160e+02
2.900000000000000799e+00,1.809455201392509025e+02
2.800000000000000711e+00,1.747032633421789853e+02
2.700000000000000622e+00,1.684610611282797095e+02
2.600000000000000533e+00,1.622188917439902127e+02
2.500000000000000444e+00,1.559767660908070468e+02
2.400000000000000355e+00,1.497346867342540691e+02
2.300000000000000266e+00,1.434926352637473030e+02
2.200000000000000178e+00,1.372506403238498649e+02
2.100000000000000089e+00,1.310086719632844563e+02
2.000000000000000000e+00,1.247668056606812144e+02
1.899999999999999911e+00,1.185249945169067729e+02
1.799999999999999822e+00,1.122831872347465207e+02
1.699999999999999734e+00,1.060414487536647101e+02
1.599999999999999645e+00,9.979979099813380117e+01
1.499999999999999556e+00,9.355824353703722807e+01
1.399999999999999467e+00,8.731676870292976389e+01
1.299999999999999378e+00,8.107541409468556992e+01
1.199999999999999289e+00,7.483412546532342446e+01
1.099999999999999201e+00,6.859288901922280957e+01
9.999999999999992228e-01,6.235163235112829483e+01
8.999999999999992450e-01,5.611058404510345099e+01
7.999999999999992673e-01,4.986936508245277366e+01
6.999999999999992895e-01,4.362819980078536020e+01
5.999999999999993117e-01,3.738710642185613864e+01
4.999999999999993339e-01,3.114596046048561817e+01
3.999999999999993561e-01,2.490509638228603961e+01
2.999999999999993783e-01,1.866398368670703078e+01
1.999999999999993727e-01,1.242270566174576629e+01
9.999999999999936717e-02,6.181533297174611086e+00
-6.383782391594650107e-16,-5.947637560221903652e-02
-1.000000000000006439e-01,-6.300724311348014695e+00
-2.000000000000006495e-01,-1.254204616503601422e+01
-3.000000000000006550e-01,-1.878293684640514627e+01
-4.000000000000006883e-01,-2.502357518183674756e+01
-5.000000000000006661e-01,-3.126414399459747528e+01
-6.000000000000006439e-01,-3.750371508139050292e+01
-7.000000000000006217e-01,-4.374362763143784605e+01
-8.000000000000005995e-01,-4.998305643531920595e+01
-9.000000000000005773e-01,-5.622184017447953153e+01
-1.000000000000000666e+00,-6.246141152570432098e+01
-1.100000000000000755e+00,-6.869939069213822336e+01
-1.200000000000000844e+00,-7.493729734588626457e+01
-1.300000000000000933e+00,-8.117645893293048687e+01
-1.400000000000001021e+00,-8.741501933706503280e+01
-1.500000000000001110e+00,-9.365312254258626012e+01
-1.600000000000001199e+00,-9.989128967281848759e+01
-1.700000000000001288e+00,-1.061306973665390956e+02
-1.800000000000001377e+00,-1.123697988381853179e+02
-1.900000000000001465e+00,-1.186079630340503854e+02
-2.000000000000001332e+00,-1.248461365352160044e+02
-2.100000000000001421e+00,-1.310837578938859167e+02
-2.200000000000001510e+00,-1.373239862149544308e+02
-2.300000000000001599e+00,-1.435635038441819802e+02
-2.400000000000001688e+00,-1.498027251254868020e+02
-2.500000000000001776e+00,-1.560419810949219084e+02
-2.600000000000001865e+00,-1.622808573588170873e+02
-2.700000000000001954e+00,-1.685198086694279027e+02
-2.800000000000002043e+00,-1.747584759247997965e+02
-2.900000000000002132e+00,-1.809964596217135409e+02
-3.000000000000002220e+00,-1.872351221406200068e+02
-3.100000000000002309e+00,-1.934744805494796935e+02
-3.200000000000002398e+00,-1.997130116508922697e+02
-3.300000000000002487e+00,-2.059528385642867363e+02
-3.400000000000002576e+00,-2.121922884048560434e+02
-3.500000000000002665e+00,-2.184314938978066323e+02
-3.600000000000002753e+00,-2.246705616840426671e+02
-3.700000000000002842e+00,-2.309096081837338659e+02
-3.800000000000002931e+00,-2.371484550647615208e+02
-3.900000000000003020e+00,-2.433873503435631562e+02
-4.000000000000002665e+00,-2.496257963546778456e+02
-3.900000000000002576e+00,-2.433831764267367817e+02
-3.800000000000002487e+00,-2.371405827832164448e+02
-3.700000000000002398e+00,-2.308980222175665062e+02
-3.600000000000002309e+00,-2.246554898658621369e+02
-3.500000000000002220e+00,-2.184129848425253897e+02
-3.400000000000002132e+00,-2.121705010699717775e+02
-3.300000000000002043e+00,-2.059280431534957643e+02
-3.200000000000001954e+00,-1.996856050592266740e+02
-3.100000000000001865e+00,-1.934431962057288104e+02
-3.000000000000001776e+00,-1.872008192216571558e+02
-2.900000000000001688e+00,-1.809584843039618534e+02
-2.800000000000001599e+00,-1.747161875513747020e+02
-2.700000000000001510e+00,-1.684739376181366879e+02
-2.600000000000001421e+00,-1.622317210298682824e+02
