Displacement_mm,BaseShear_kN
1.195000000000001705e+01,8.069196516627852134e+02
1.220000000000001705e+01,8.238334018482736383e+02
1.245000000000001705e+01,8.407492902985529781e+02
1.270000000000001705e+01,8.576647124791112446e+02
1.295000000000001705e+01,8.745807295391525713e+02
1.320000000000001705e+01,8.914963435320082681e+02
1.345000000000001705e+01,9.084120575263108321e+02
1.370000000000001705e+01,9.253301638350676512e+02
1.395000000000001705e+01,9.422507212376759753e+02
1.420000000000001705e+01,9.591725722917103667e+02
1.445000000000001705e+01,9.760954811148202452e+02
1.470000000000001705e+01,9.930187471365732108e+02
1.495000000000001705e+01,1.009942417332163927e+03
1.520000000000001705e+01,1.026865276279452246e+03
1.545000000000001705e+01,1.043790262712178674e+03
1.570000000000001705e+01,1.060716109058823349e+03
1.595000000000001705e+01,1.077643053594904131e+03
1.620000000000001705e+01,1.092176449019127631e+03
1.645000000000001705e+01,1.106615328222302651e+03
1.670000000000001705e+01,1.120976719847398726e+03
1.695000000000001705e+01,1.135255092273146147e+03
1.720000000000001705e+01,1.149437651246709265e+03
1.745000000000001705e+01,1.163521868064795854e+03
1.770000000000001705e+01,1.177514231924501019e+03
1.795000000000001705e+01,1.191401174283635555e+03
1.820000000000001705e+01,1.205191441162770161e+03
1.845000000000001705e+01,1.218901955528953295e+03
1.870000000000001705e+01,1.232529110372223613e+03
1.895000000000001705e+01,1.246077790075216399e+03
1.920000000000001705e+01,1.259550018550395407e+03
1.945000000000001705e+01,1.272946463273226755e+03
1.970000000000001705e+01,1.286254281784033083e+03
1.995000000000001705e+01,1.299485518405262383e+03
1.970000000000001705e+01,1.282981831256829764e+03
1.945000000000001705e+01,1.266478215166239806e+03
1.920000000000001705e+01,1.249974667313526197e+03
1.895000000000001705e+01,1.233471200300805094e+03
1.870000000000001705e+01,1.216967814974154862e+03
1.845000000000001705e+01,1.200464500041688780e+03
1.820000000000001705e+01,1.183961257842971008e+03
1.795000000000001705e+01,1.167458089343949496e+03
1.770000000000001705e+01,1.150955020620407595e+03
1.745000000000001705e+01,1.134452053370253680e+03
1.720000000000001705e+01,1.117949168781140315e+03
1.695000000000001705e+01,1.101446376748954435e+03
1.670000000000001705e+01,1.084943692404424155e+03
1.645000000000001705e+01,1.068441112428401539e+03
1.620000000000001705e+01,1.051938648043091689e+03
1.595000000000001705e+01,1.035436303131644081e+03
1.570000000000001705e+01,1.018934078829818759e+03
1.545000000000001705e+01,1.002431974374520905e+03
1.520000000000001705e+01,9.859299904032187669e+02
1.495000000000001705e+01,9.694281369372164363e+02
1.470000000000001705e+01,9.529264280794869819e+02
1.445000000000001705e+01,9.364248958394005058e+02
1.420000000000001705e+01,9.199235542030106672e+02
1.395000000000001705e+01,9.034224102488019525e+02
1.370000000000001705e+01,8.869214415089113572e+02
1.345000000000001705e+01,8.704206426870607629e+02
1.320000000000001705e+01,8.539200653028915440e+02
1.295000000000001705e+01,8.374196725714945160e+02
1.270000000000001705e+01,8.209194941616560754e+02
1.245000000000001705e+01,8.044195706582745515e+02
1.220000000000001705e+01,7.879199110807111310e+02
1.195000000000001705e+01,7.714205344646738922e+02
1.170000000000001705e+01,7.549214367735238511e+02
1.145000000000001705e+01,7.384226296292375764e+02
1.120000000000001705e+01,7.219241110552970895e+02
1.095000000000001705e+01,7.054259664713233633e+02
1.070000000000001705e+01,6.889281850151952540e+02
1.045000000000001705e+01,6.724307066793079457e+02
1.020000000000001705e+01,6.559335136146539753e+02
9.950000000000017053e+00,6.394367429389925519e+02
9.700000000000017053e+00,6.229404429905797542e+02
9.450000000000017053e+00,6.064446453502081340e+02
9.200000000000017053e+00,5.899493313452619532e+02
8.950000000000017053e+00,5.734545293730512867e+02
8.700000000000017053e+00,5.569603203221654439e+02
8.450000000000017053e+00,5.404667423659567476e+02
8.200000000000017053e+00,5.239738015627732466e+02
7.950000000000017053e+00,5.074812380795486888e+02
7.700000000000017053e+00,4.909892846896310630e+02
7.450000000000017053e+00,4.744980680619056557e+02
7.200000000000017053e+00,4.580074243636955771e+02
6.950000000000017053e+00,4.415174347366709640e+02
6.700000000000017053e+00,4.250278811063101330e+02
6.450000000000017053e+00,4.085387553866285657e+02
6.200000000000017053e+00,3.920500879913022345e+02
5.950000000000017053e+00,3.755623838879754430e+02
5.700000000000017053e+00,3.590782308491364461e+02
5.450000000000017053e+00,3.425983333184756816e+02
5.200000000000017053e+00,3.261255408355360714e+02
4.950000000000017053e+00,3.096632941052988599e+02
4.700000000000017053e+00,2.932071979488145530e+02
4.450000000000017053e+00,2.767644548260791453e+02
4.200000000000017053e+00,2.603405136284942500e+02
3.950000000000017053e+00,2.439306846091184866e+02
3.700000000000017053e+00,2.275489729081590156e+02
3.450000000000017053e+00,2.112067464119241151e+02
3.200000000000017053e+00,1.949096290051966207e+02
2.950000000000017053e+00,1.786448125791130508e+02
2.700000000000017053e+00,1.624257919147908069e+02
2.450000000000017053e+00,1.462631659069023726e+02
2.200000000000017053e+00,1.301514707651107017e+02
1.950000000000017053e+00,1.140971414669492390e+02
1.700000000000017053e+00,9.809518626377314376e+01
1.450000000000017053e+00,8.212101894608380803e+01
1.200000000000017053e+00,6.613270586679742280e+01
9.500000000000170530e-01,5.011771131206940311e+01
7.000000000000170530e-01,3.408452453605519850e+01
4.500000000000170530e-01,1.806440930329416616e+01
2.000000000000170530e-01,2.057865044484633366e+00
-4.999999999998294697e-02,-1.394877306785162219e+01
-2.999999999999829470e-01,-2.997941594628785467e+01
-5.499999999999829470e-01,-4.604512971714544989e+01
-7.999999999999829470e-01,-6.215145525462923359e+01
-1.049999999999982947e+00,-7.833740828404199874e+01
-1.299999999999982947e+00,-9.463541578888802519e+01
-1.549999999999982947e+00,-1.110402383496181926e+02
-1.799999999999982947e+00,-1.275451074667254687e+02
-2.049999999999982947e+00,-1.441316357252016473e+02
-2.299999999999982947e+00,-1.607801642794423458e+02
-2.549999999999982947e+00,-1.774765556084584261e+02
-2.799999999999982947e+00,-1.942132067313277730e+02
-3.049999999999982947e+00,-2.109723167067500071e+02
-3.299999999999982947e+00,-2.277471215599672121e+02
-3.549999999999982947e+00,-2.445372326297333814e+02
-3.799999999999982947e+00,-2.613353503056481486e+02
-4.049999999999982947e+00,-2.781372026648745646e+02
-4.299999999999982947e+00,-2.949456001036000998e+02
-4.549999999999982947e+00,-3.117641340858802437e+02
-4.799999999999982947e+00,-3.285894653868613773e+02
-5.049999999999982947e+00,-3.454213635304045056e+02
-5.299999999999982947e+00,-3.622526784477560682e+02
-5.549999999999982947e+00,-3.790802995024822053e+02
-5.799999999999982947e+00,-3.959148150856794359e+02
-6.049999999999982947e+00,-4.127493261303452527e+02
-6.299999999999982947e+00,-4.295841256229791725e+02
-6.549999999999982947e+00,-4.464194207694537226e+02
-6.799999999999982947e+00,-4.632515166370573070e+02
-7.049999999999982947e+00,-4.800878297458352790e+02
-7.299999999999982947e+00,-4.969353442200655309e+02
-7.549999999999982947e+00,-5.137848722007753395e+02
-7.799999999999982947e+00,-5.306335825643900534e+02
-8.049999999999982947e+00,-5.474859604191477729e+02
-8.299999999999982947e+00,-5.643397365722623817e+02
-8.549999999999982947e+00,-5.811954148202405577e+02
-8.799999999999982947e+00,-5.980528414111893198e+02
-9.049999999999982947e+00,-6.149153502120999519e+02
-9.299999999999982947e+00,-6.317826300062802147e+02
-9.549999999999982947e+00,-6.486558749515036197e+02
-9.799999999999982947e+00,-6.655353025206471784e+02
-1.004999999999998295e+01,-6.824144694701248000e+02
-1.029999999999998295e+01,-6.992932381817774967e+02
-1.054999999999998295e+01,-7.161722831351172545e+02
-1.079999999999998295e+01,-7.330549930821562157e+02
-1.104999999999998295e+01,-7.499412245133015631e+02
-1.129999999999998295e+01,-7.668293681376053428e+02
-1.154999999999998295e+01,-7.837190637710079955e+02
-1.179999999999998295e+01,-8.006093809617093484e+02
-1.204999999999998295e+01,-8.175011558046637674e+02
-1.229999999999998295e+01,-8.343952363081286876e+02
-1.254999999999998295e+01,-8.512918181406769236e+02
-1.279999999999998295e+01,-8.681887712914970052e+02
-1.304999999999998295e+01,-8.850869780042351067e+02
-1.329999999999998295e+01,-9.019862772408509954e+02
-1.354999999999998295e+01,-9.188873358359631993e+02
-1.379999999999998295e+01,-9.357913712511592621e+02
-1.404999999999998295e+01,-9.526977819100479792e+02
-1.429999999999998295e+01,-9.696061361260354943e+02
-1.454999999999998295e+01,-9.865145849892556953e+02
-1.479999999999998295e+01,-1.003422262408408415e+03
-1.504999999999998295e+01,-1.020329987394149498e+03
-1.529999999999998295e+01,-1.037239381334830796e+03
-1.554999999999998295e+01,-1.054150154618608212e+03
-1.579999999999998295e+01,-1.071023302388408183e+03
-1.604999999999998295e+01,-1.086257711657507343e+03
-1.629999999999998295e+01,-1.100704707151169714e+03
-1.654999999999998295e+01,-1.115065383177578497e+03
-1.679999999999998295e+01,-1.129349292433959818e+03
-1.704999999999998295e+01,-1.143541869964515854e+03
-1.729999999999998295e+01,-1.157630066253688938e+03
-1.754999999999998295e+01,-1.171633413463132001e+03
-1.779999999999998295e+01,-1.185541341445977196e+03
-1.804999999999998295e+01,-1.199355816993924691e+03
-1.829999999999998295e+01,-1.213087883608556240e+03
-1.854999999999998295e+01,-1.226743086103981113e+03
-1.879999999999998295e+01,-1.240326179572136425e+03
-1.904999999999998295e+01,-1.253838755846946015e+03
-1.929999999999998295e+01,-1.267262409133260917e+03
-1.954999999999998295e+01,-1.280598466282036497e+03
-1.979999999999998295e+01,-1.293864363822583982e+03
-2.004999999999998295e+01,-1.307062760770576233e+03
-1.979999999999998295e+01,-1.290590197930696604e+03
-1.954999999999998295e+01,-1.274117723145594482e+03
-1.929999999999998295e+01,-1.257645335959452268e+03
-1.904999999999998295e+01,-1.241173035975155017e+03
-1.879999999999998295e+01,-1.224700840215930157e+03
-1.854999999999998295e+01,-1.208228728769318650e+03
-1.829999999999998295e+01,-1.191756705534593721e+03
-1.804999999999998295e+01,-1.175284767394978871e+03
-1.779999999999998295e+01,-1.158812924437752372e+03
-1.754999999999998295e+01,-1.142341219718631237e+03
-1.729999999999998295e+01,-1.125869634412005780e+03
-1.704999999999998295e+01,-1.109398157352563658e+03
-1.679999999999998295e+01,-1.092926779859371891e+03
-1.654999999999998295e+01,-1.076455529774385695e+03
-1.629999999999998295e+01,-1.059984407888280430e+03
-1.604999999999998295e+01,-1.043513416075397117e+03
-1.579999999999998295e+01,-1.027042573721028020e+03
-1.554999999999998295e+01,-1.010571884069270254e+03
-1.529999999999998295e+01,-9.941013299539233685e+02
-1.504999999999998295e+01,-9.776309153270806291e+02
-1.479999999999998295e+01,-9.611606474250429528e+02
-1.454999999999998295e+01,-9.446905543359926014e+02
-1.429999999999998295e+01,-9.282206639801258916e+02
-1.404999999999998295e+01,-9.117509986415277581e+02
-1.379999999999998295e+01,-8.952815904409033010e+02
-1.354999999999998295e+01,-8.788123802464957635e+02
-1.329999999999998295e+01,-8.623433893262039192e+02
-1.304999999999998295e+01,-8.458746570698872347e+02
-1.279999999999998295e+01,-8.294061872449774455e+02
-1.254999999999998295e+01,-8.129379940707694914e+02
-1.229999999999998295e+01,-7.964701088001745575e+02
-1.204999999999998295e+01,-7.800025608195815039e+02
-1.179999999999998295e+01,-7.635353787224727284e+02
-1.154999999999998295e+01,-7.470684946985845727e+02
-1.129999999999998295e+01,-7.306019542602026604e+02
-1.104999999999998295e+01,-7.141358186329837281e+02
-1.079999999999998295e+01,-6.976701862891160317e+02
-1.054999999999998295e+01,-6.812049421150012449e+02
-1.029999999999998295e+01,-6.647401078827638230e+02
-1.004999999999998295e+01,-6.482756454477214447e+02
-9.799999999999982947e+00,-6.318118419118154634e+02
-9.549999999999982947e+00,-6.153485416632317992e+02
-9.299999999999982947e+00,-5.988858185108656471e+02
-9.049999999999982947e+00,-5.824236195506786089e+02
-8.799999999999982947e+00,-5.659620510492882204e+02
-8.549999999999982947e+00,-5.495012707028714658e+02
-8.299999999999982947e+00,-5.330412878214726788e+02
-8.049999999999982947e+00,-5.165818540736570412e+02
-7.799999999999982947e+00,-5.001230977589966642e+02
-7.549999999999982947e+00,-4.836652570925493251e+02
-7.299999999999982947e+00,-4.672082393022240012e+02
-7.049999999999982947e+00,-4.507519376562640900e+02
-6.799999999999982947e+00,-4.342966623900400691e+02
-6.549999999999982947e+00,-4.178418407089731659e+02
-6.299999999999982947e+00,-4.013879718914297428e+02
-6.049999999999982947e+00,-3.849348408296700654e+02
-5.799999999999982947e+00,-3.684843091023933539e+02
-5.549999999999982947e+00,-3.520386956311768358e+02
-5.299999999999982947e+00,-3.355959440637365674e+02
-5.049999999999982947e+00,-3.191600045015048863e+02
-4.799999999999982947e+00,-3.027313339433254669e+02
-4.549999999999982947e+00,-2.863127873023292977e+02
-4.299999999999982947e+00,-2.699123720141938634e+02
-4.049999999999982947e+00,-2.535265769183620819e+02
-3.799999999999982947e+00,-2.371667725786244603e+02
-3.549999999999982947e+00,-2.208440686059183236e+02
-3.299999999999982947e+00,-2.045758711127999732e+02
-3.049999999999982947e+00,-1.883549554713090686e+02
-2.799999999999982947e+00,-1.721917684550805347e+02
-2.549999999999982947e+00,-1.561163214036814963e+02
-2.299999999999982947e+00,-1.401319367887601857e+02
-2.049999999999982947e+00,-1.242230760379561332e+02
-1.799999999999982947e+00,-1.084119729541990580e+02
-1.549999999999982947e+00,-9.268435158489663195e+01
-1.299999999999982947e+00,-7.700619405902119752e+01
-1.049999999999982947e+00,-6.133810118871524963e+01
-7.999999999999829470e-01,-4.566356396973983323e+01
-5.499999999999829470e-01,-2.999421767276303896e+01
-2.999999999999829470e-01,-1.433395567904440249e+01
-4.999999999998294697e-02,1.362879685447001998e+00
2.000000000000170530e-01,1.711301299150041189e+01
4.500000000000170530e-01,3.288288500329412045e+01
7.000000000000170530e-01,4.864845043439363792e+01
9.500000000000170530e-01,6.442412438362455873e+01
1.200000000000017053e+00,8.023279343504874817e+01
1.450000000000017053e+00,9.608410568636818994e+01
1.700000000000017053e+00,1.119965274240504556e+02
1.950000000000017053e+00,1.279790467154229674e+02
2.200000000000017053e+00,1.440226789668033689e+02
2.450000000000017053e+00,1.601229678173795037e+02
2.700000000000017053e+00,1.762660046448065145e+02
2.950000000000017053e+00,1.924529795426817884e+02
3.200000000000017053e+00,2.086689040635001220e+02
3.450000000000017053e+00,2.249013314708584232e+02
3.700000000000017053e+00,2.411491172051957790e+02
3.950000000000017053e+00,2.574142872555776194e+02
4.200000000000017053e+00,2.736846513652984640e+02
4.450000000000017053e+00,2.899613732012044807e+02
4.700000000000017053e+00,3.062445397659615764e+02
4.950000000000017053e+00,3.225340022463050786e+02
5.200000000000017053e+00,3.388315486368263691e+02
5.450000000000017053e+00,3.551352541044053055e+02
5.700000000000017053e+00,3.714404985861032742e+02
5.950000000000017053e+00,3.877446854842198150e+02
6.200000000000017053e+00,4.040498086542019678e+02
6.450000000000017053e+00,4.203555742834824400e+02
6.700000000000017053e+00,4.366632480615359100e+02
6.950000000000017053e+00,4.529696262946060870e+02
7.200000000000017053e+00,4.692764928882519371e+02
7.450000000000017053e+00,4.855894580279749562e+02
7.700000000000017053e+00,5.019043663855883892e+02
7.950000000000017053e+00,5.182173426747496023e+02
8.200000000000017053e+00,5.345338321236112051e+02
8.450000000000017053e+00,5.508524150697389814e+02
8.700000000000017053e+00,5.671733960681181088e+02
8.950000000000017053e+00,5.834959763405502144e+02
9.200000000000017053e+00,5.998239532625805168e+02
9.450000000000017053e+00,6.161549490543200136e+02
9.700000000000017053e+00,6.324912020504763177e+02
9.950000000000017053e+00,6.488310094823096961e+02
1.020000000000001705e+01,6.651765143894282346e+02
1.045000000000001705e+01,6.815251791516899402e+02
1.070000000000001705e+01,6.978707540582657884e+02
1.095000000000001705e+01,7.142143212861111579e+02
1.120000000000001705e+01,7.305629127701168954e+02
1.145000000000001705e+01,7.469147607579162695e+02
1.170000000000001705e+01,7.632664073379179399e+02
1.195000000000001705e+01,7.796201007725743466e+02
1.220000000000001705e+01,7.959768049493904982e+02
1.245000000000001705e+01,8.123358312661646323e+02
1.270000000000001705e+01,8.286965096459618962e+02
1.295000000000001705e+01,8.450577907843847925e+02
1.320000000000001705e+01,8.614194160916554210e+02
1.345000000000001705e+01,8.777835192050225714e+02
1.370000000000001705e+01,8.941489520064861836e+02
1.395000000000001705e+01,9.105136377532385268e+02
1.420000000000001705e+01,9.268812763110015567e+02
1.445000000000001705e+01,9.432516579012839202e+02
1.470000000000001705e+01,9.596241208337385160e+02
1.495000000000001705e+01,9.759974407629159714e+02
1.520000000000001705e+01,9.923709898477218303e+02
1.545000000000001705e+01,1.008744723494184086e+03
1.570000000000001705e+01,1.025119098944254802e+03
1.595000000000001705e+01,1.041494644958660956e+03
1.620000000000001705e+01,1.057870710920181637e+03
1.645000000000001705e+01,1.074247929869489099e+03
1.670000000000001705e+01,1.090624843667600317e+03
1.695000000000001705e+01,1.107002166576915670e+03
1.720000000000001705e+01,1.123380786785079408e+03
1.745000000000001705e+01,1.139759458696450565e+03
1.770000000000001705e+01,1.156137742753278417e+03
1.795000000000001705e+01,1.172518220016359919e+03
1.820000000000001705e+01,1.188899333354610008e+03
1.845000000000001705e+01,1.205279713700008188e+03
1.870000000000001705e+01,1.221659795470825884e+03
1.895000000000001705e+01,1.238040128976785354e+03
1.920000000000001705e+01,1.254421463752174532e+03
1.945000000000001705e+01,1.270803612142312886e+03
1.970000000000001705e+01,1.287152951435042496e+03
1.995000000000001705e+01,1.301441753541876096e+03
1.970000000000001705e+01,1.284963936069724241e+03
1.945000000000001705e+01,1.268486205335503428e+03
1.920000000000001705e+01,1.252008553389563531e+03
1.895000000000001705e+01,1.235530997334210952e+03
1.870000000000001705e+01,1.219053542410529872e+03
1.845000000000001705e+01,1.202576168221591615e+03
1.820000000000001705e+01,1.186098881243173537e+03
1.795000000000001705e+01,1.169621677918646583e+03
1.770000000000001705e+01,1.153144585856228559e+03
1.745000000000001705e+01,1.136667619091078450e+03
1.720000000000001705e+01,1.120190750524174518e+03
1.695000000000001705e+01,1.103713992679334297e+03
1.670000000000001705e+01,1.087237352276910769e+03
1.645000000000001705e+01,1.070760836279735258e+03
1.620000000000001705e+01,1.054284458192194052e+03
1.595000000000001705e+01,1.037808226750952599e+03
1.570000000000001705e+01,1.021332134684105540e+03
1.545000000000001705e+01,1.004856187537923574e+03
1.520000000000001705e+01,9.883803853780470945e+02
1.495000000000001705e+01,9.719047312389888020e+02
1.470000000000001705e+01,9.554292402663694475e+02
1.445000000000001705e+01,9.389539440596395252e+02
1.420000000000001705e+01,9.224788718441345736e+02
1.395000000000001705e+01,9.060040392044112423e+02
1.370000000000001705e+01,8.895294379530689639e+02
1.345000000000001705e+01,8.730550363450387295e+02
1.320000000000001705e+01,8.565808789440216060e+02
1.295000000000001705e+01,8.401069683364706862e+02
1.270000000000001705e+01,8.236332993580333550e+02
1.245000000000001705e+01,8.071599325725162544e+02
1.220000000000001705e+01,7.906868817250386883e+02
1.195000000000001705e+01,7.742141627019208272e+02
1.170000000000001705e+01,7.577417902450997644e+02
1.145000000000001705e+01,7.412697581858027434e+02
1.120000000000001705e+01,7.247980831243455668e+02
1.095000000000001705e+01,7.083268797924687306e+02
1.070000000000001705e+01,6.918561735226777500e+02
1.045000000000001705e+01,6.753858511815925567e+02
1.020000000000001705e+01,6.589158611856864809e+02
9.950000000000017053e+00,6.424463866718735972e+02
9.700000000000017053e+00,6.259775175833203775e+02
9.450000000000017053e+00,6.095092723945585931e+02
9.200000000000017053e+00,5.930416722691330733e+02
8.950000000000017053e+00,5.765746919329423008e+02
8.700000000000017053e+00,5.601084537193631832e+02
8.450000000000017053e+00,5.436430861478759198e+02
8.200000000000017053e+00,5.271785652792420933e+02
7.950000000000017053e+00,5.107144830706212133e+02
7.700000000000017053e+00,4.942511824997137069e+02
7.450000000000017053e+00,4.777888339669276547e+02
7.200000000000017053e+00,4.613272743818872641e+02
6.950000000000017053e+00,4.448663912872913784e+02
6.700000000000017053e+00,4.284063165171999117e+02
6.450000000000017053e+00,4.119468144627641664e+02
6.200000000000017053e+00,3.954880081892534918e+02
5.950000000000017053e+00,3.790302248168535471e+02
5.700000000000017053e+00,3.625759030536353862e+02
5.450000000000017053e+00,3.461277240078522368e+02
5.200000000000017053e+00,3.296867896594782223e+02
4.950000000000017053e+00,3.132591072733293913e+02
4.700000000000017053e+00,2.968426872958478384e+02
4.450000000000017053e+00,2.804411417781130922e+02
4.200000000000017053e+00,2.640607249048276799e+02
3.950000000000017053e+00,2.476986164838907882e+02
3.700000000000017053e+00,2.313669248105795759e+02
3.450000000000017053e+00,2.150778274371998293e+02
3.200000000000017053e+00,1.988438598080993813e+02
2.950000000000017053e+00,1.826507766372359640e+02
2.700000000000017053e+00,1.665145643530418909e+02
2.450000000000017053e+00,1.504578190595723015e+02
2.200000000000017053e+00,1.344748274834848587e+02
1.950000000000017053e+00,1.185672346613082908e+02
1.700000000000017053e+00,1.027365817996884800e+02
1.450000000000017053e+00,8.698219250955686732e+01
1.200000000000017053e+00,7.125616473830804409e+01
9.500000000000170530e-01,5.552808185544304109e+01
7.000000000000170530e-01,3.980930206972083596e+01
4.500000000000170530e-01,2.411329435059110082e+01
2.000000000000170530e-01,8.441585720642311941e+00
-4.999999999998294697e-02,-7.219300392409384592e+00
-2.999999999999829470e-01,-2.287688069035088034e+01
-5.499999999999829470e-01,-3.853065705783006933e+01
-7.999999999999829470e-01,-5.419115520478037240e+01
-1.049999999999982947e+00,-6.986640595027019174e+01
-1.299999999999982947e+00,-8.560099204137732443e+01
-1.549999999999982947e+00,-1.014314940460717764e+02
-1.799999999999982947e+00,-1.173589531862551780e+02
-2.049999999999982947e+00,-1.333723918324129443e+02
-2.299999999999982947e+00,-1.494555492670262709e+02
-2.549999999999982947e+00,-1.655883110106631761e+02
-2.799999999999982947e+00,-1.817596614243079216e+02
-3.049999999999982947e+00,-1.979673359166257001e+02
-3.299999999999982947e+00,-2.141917163269395985e+02
-3.549999999999982947e+00,-2.304304583374513982e+02
-3.799999999999982947e+00,-2.466794198199143580e+02
-4.049999999999982947e+00,-2.629307776929084071e+02
-4.299999999999982947e+00,-2.791833698700377795e+02
-4.549999999999982947e+00,-2.954394635019185671e+02
-4.799999999999982947e+00,-3.117088095785670703e+02
-5.049999999999982947e+00,-3.279780154633827465e+02
-5.299999999999982947e+00,-3.442501265960711976e+02
-5.549999999999982947e+00,-3.605209578409363758e+02
-5.799999999999982947e+00,-3.767864481346431376e+02
-6.049999999999982947e+00,-3.930542323593893457e+02
-6.299999999999982947e+00,-4.093266152500208932e+02
-6.549999999999982947e+00,-4.255993343495728709e+02
-6.799999999999982947e+00,-4.418712407423103627e+02
-7.049999999999982947e+00,-4.581408433780995892e+02
-7.299999999999982947e+00,-4.744134720383851800e+02
-7.549999999999982947e+00,-4.906945746014780525e+02
-7.799999999999982947e+00,-5.069809399187571444e+02
-8.049999999999982947e+00,-5.232651803794094576e+02
-8.299999999999982947e+00,-5.395519263548998197e+02
-8.549999999999982947e+00,-5.558397991335629058e+02
-8.799999999999982947e+00,-5.721311988652208811e+02
-9.049999999999982947e+00,-5.884245033995197218e+02
-9.299999999999982947e+00,-6.047214917741846421e+02
-9.549999999999982947e+00,-6.210218032492077782e+02
-9.799999999999982947e+00,-6.373277780560422343e+02
-1.004999999999998295e+01,-6.536359820008261750e+02
-1.029999999999998295e+01,-6.699500640169594590e+02
-1.054999999999998295e+01,-6.862648438654367737e+02
-1.079999999999998295e+01,-7.025772160026679103e+02
-1.104999999999998295e+01,-7.188910187992019019e+02
-1.129999999999998295e+01,-7.352104825905138341e+02
-1.154999999999998295e+01,-7.515314475107188628e+02
-1.179999999999998295e+01,-7.678523929596543667e+02
-1.204999999999998295e+01,-7.841736386430945913e+02
-1.229999999999998295e+01,-8.004978995183525967e+02
-1.254999999999998295e+01,-8.168241693271746726e+02
-1.279999999999998295e+01,-8.331507813089418732e+02
-1.304999999999998295e+01,-8.494791393756842126e+02
-1.329999999999998295e+01,-8.658083455080294470e+02
-1.354999999999998295e+01,-8.821402891021823507e+02
-1.379999999999998295e+01,-8.984731625073641226e+02
-1.404999999999998295e+01,-9.148065906121188391e+02
-1.429999999999998295e+01,-9.311441784858824349e+02
-1.454999999999998295e+01,-9.474837649465091545e+02
-1.479999999999998295e+01,-9.638250300676338611e+02
-1.504999999999998295e+01,-9.801669598220124726e+02
-1.529999999999998295e+01,-9.965078946930356096e+02
-1.554999999999998295e+01,-1.012848432703555773e+03
-1.579999999999998295e+01,-1.029190190589843041e+03
-1.604999999999998295e+01,-1.045533308661183355e+03
-1.629999999999998295e+01,-1.061877712721084663e+03
-1.654999999999998295e+01,-1.078223048273657241e+03
-1.679999999999998295e+01,-1.094568426684341375e+03
-1.704999999999998295e+01,-1.110913464690952651e+03
-1.729999999999998295e+01,-1.127258012806111310e+03
-1.754999999999998295e+01,-1.143602636483455171e+03
-1.779999999999998295e+01,-1.159948282112129391e+03
-1.804999999999998295e+01,-1.176296608200172386e+03
-1.829999999999998295e+01,-1.192645181895514497e+03
-1.854999999999998295e+01,-1.208992754353322880e+03
-1.879999999999998295e+01,-1.225339654534070860e+03
-1.904999999999998295e+01,-1.241687368515329581e+03
-1.929999999999998295e+01,-1.258036370698974679e+03
-1.954999999999998295e+01,-1.274386176769582335e+03
-1.979999999999998295e+01,-1.290736970541038545e+03
-2.004999999999998295e+01,-1.307074132038087782e+03
-1.979999999999998295e+01,-1.290601742444526735e+03
-1.954999999999998295e+01,-1.274129441562407237e+03
-1.929999999999998295e+01,-1.257657228136346930e+03
-1.904999999999998295e+01,-1.241185102056138930e+03
-1.879999999999998295e+01,-1.224713080391399671e+03
-1.854999999999998295e+01,-1.208241143602679131e+03
-1.829999999999998295e+01,-1.191769294840675229e+03
-1.804999999999998295e+01,-1.175297531425092302e+03
-1.779999999999998295e+01,-1.158825863342117827e+03
-1.754999999999998295e+01,-1.142354333611343918e+03
-1.729999999999998295e+01,-1.125882922868763217e+03
-1.704999999999998295e+01,-1.109411621099135118e+03
-1.679999999999998295e+01,-1.092940419618426176e+03
-1.654999999999998295e+01,-1.076469345147729655e+03
-1.629999999999998295e+01,-1.059998398978586692e+03
-1.604999999999998295e+01,-1.043527583350647546e+03
-1.579999999999998295e+01,-1.027056917356582971e+03
-1.554999999999998295e+01,-1.010586403977110763e+03
-1.529999999999998295e+01,-9.941160264610256263e+02
-1.504999999999998295e+01,-9.776457888005203358e+02
-1.479999999999998295e+01,-9.611756978737340660e+02
-1.454999999999998295e+01,-9.447057818897155812e+02
-1.429999999999998295e+01,-9.282360688454336923e+02
-1.404999999999998295e+01,-9.117665808826008060e+02
-1.379999999999998295e+01,-8.952973504459187097e+02
-1.354999999999998295e+01,-8.788283183368089340e+02
-1.329999999999998295e+01,-8.623595057047765522e+02
-1.304999999999998295e+01,-8.458909520320603406e+02
-1.279999999999998295e+01,-8.294226606976659468e+02
-1.254999999999998295e+01,-8.129546471271510200e+02
-1.229999999999998295e+01,-7.964869416263182984e+02
-1.204999999999998295e+01,-7.800195738601802304e+02
-1.179999999999998295e+01,-7.635525726526144581e+02
-1.154999999999998295e+01,-7.470858694280907457e+02
-1.129999999999998295e+01,-7.306195107076631530e+02
-1.104999999999998295e+01,-7.141535587148902096e+02
-1.079999999999998295e+01,-6.976881107202742669e+02
-1.054999999999998295e+01,-6.812230513887062671e+02
-1.029999999999998295e+01,-6.647584028189929768e+02
-1.004999999999998295e+01,-6.482941259849870903e+02
-9.799999999999982947e+00,-6.318305102888272131e+02
-9.549999999999982947e+00,-6.153673998185486198e+02
-9.299999999999982947e+00,-5.989048666164995893e+02
-9.049999999999982947e+00,-5.824428585008515711e+02
-8.799999999999982947e+00,-5.659814815808874755e+02
